,Crime,District,Neighborhood,ILEADSStreet,CADStreet,Lon,Lat
7216,64711,3,30,TEXAS AVE / WYOMING ST,,-90.22550486599994,38.59730650800003
7217,41013,5,52,SAINT LOUIS AVE,SAINT LOUIS,-90.25786425499996,38.67258589800008
7218,265321,5,51,PAGE BLVD,,-90.26809836599995,38.66088986400007
7219,41011,3,33,PEABODY CT,PEABODY,-90.20601173799997,38.61736485700004
7220,69702,1,2,MINNESOTA AVE,MINNESOTA,-90.26124602299996,38.547902073000046
7221,142320,4,36,LUCAS AVE,LUCAS,-90.21055425499998,38.63542786200003
7222,41011,5,50,GOODFELLOW BLVD,,-90.27850157999995,38.674040940000054
7223,41011,5,50,GOODFELLOW BLVD,,-90.27850157999995,38.674040940000054
7224,52212,4,59,NATURAL BRIDGE AVE,NATURAL BRIDGE,-90.21183329099995,38.65864220200007
7225,142320,3,31,CAROLINE ST / OHIO AVE,,-90.22176982199994,38.61964131600007
7226,71013,2,42,OAKLAND AVE,OAKLAND,-90.29511728499995,38.63153156100003
7227,142320,6,74,N BROADWAY,BROADWAY,-90.22920724399995,38.71653417600004
7228,266510,4,35,N 6TH ST,6TH,-90.18920861999999,38.62909868700007
7229,43012,5,53,AUBERT AVE,KINGSHIGHWAY,-90.26114791499998,38.65438455200007
7230,71013,3,33,GRATTAN ST / LASALLE LN,,-90.20790680799996,38.61896498400006
7231,43015,3,16,KEOKUK ST,KEOKUK,-90.24008072799995,38.58569151800003
7232,142320,2,39,CHOUTEAU AVE,MANCHESTER,-90.25329545699998,38.62864177400007
7233,51321,2,28,FOLSOM AVE,FOLSOM,-90.25211603699995,38.62083536700004
7234,142320,6,56,FAIR AVE,FAIR,-90.23126815199998,38.66266728100004
7235,142320,3,32,PARK AVE,PARK,-90.21940071599994,38.61861966600003
7236,71040,5,51,UNION BLVD,,-90.27324218399997,38.65315374000005
7237,31111,4,60,N 20TH ST,ENRIGHT,-90.20449974999997,38.646270067000046
7238,265321,5,50,ARLINGTON AVE,UNION,-90.26225878899999,38.67977544000007
7239,69702,2,15,MORGANFORD RD,MORGANFORD,-90.26116454499999,38.60231092300006
7240,91113,5,53,WALTON AVE,WALTON,-90.25705965399999,38.65549097200005
7241,31211,1,5,LANSDOWNE AVE,LANSDOWNE,-90.27102203699997,38.58700279800007
7242,265321,5,38,DUNCAN AVE,KINGSHIGHWAY,-90.25794151599996,38.63589796100007
7243,182400,6,72,BEACON AVE,BEACON,-90.25405875299998,38.693614267000044
7244,64701,3,25,MAGNOLIA AVE,MAGNOLIA,-90.23948893299996,38.606270994000056
7245,71013,6,76,ALBERTINE AVE,ALBERTINE,-90.25907739399997,38.70952065500006
7246,64701,4,36,N 13TH ST / DR MARTIN LUTHER K,,-90.19656768999994,38.63446430400006
7247,51112,6,72,BEACON AVE,BEACON,-90.25124241199995,38.694536421000066
7248,265321,6,75,RIVERVIEW DR,RIVERVIEW,-90.18230346699994,38.766972999000075
7249,67701,1,17,MERAMEC ST,MERAMEC,-90.23828410799996,38.57975627900004
7250,67701,3,21,S 12TH ST,12TH,-90.20861982599996,38.60926266000007
7251,71013,5,52,WABADA AVE,WABADA,-90.26308313099997,38.66891433100005
7252,67701,3,18,KEOKUK ST,KEOKUK,-90.22585097299998,38.58441239500007
7253,67701,5,50,ST LOUIS AVE,ST LOUIS,-90.27645404499998,38.68062445800007
7254,67701,5,48,ENRIGHT AVE,ENRIGHT,-90.28270147099994,38.654668214000026
7255,71013,6,69,N NEWSTEAD AVE / N TAYLOR AVE,,-90.23097500699998,38.68045180300004
7256,265321,3,16,ALBERTA ST,ALBERTA,-90.24374030399997,38.585743523000076
7257,265321,2,29,S 39TH ST / CHOUTEAU AVE,,-90.24213503799996,38.62705253400003
7258,69702,3,31,CHOUTEAU AVE,CHOUTEAU,-90.21893830799996,38.62203997700004
7259,67701,4,35,CONVENTION PZ,,-90.18996386099997,38.631986649000055
7260,142320,6,56,ASHLAND AVE,CHOUTEAU,-90.22938219099996,38.66425281200003
7261,265321,3,31,S GRAND BLVD / PARK AVE,,-90.23828876299996,38.620871159000046
7262,250000,2,27,S GRAND BLVD,,-90.24047812699996,38.61572467900004
7263,73413,2,14,POTOMAC ST,POTOMAC,-90.27296006499995,38.59727638700008
7264,51112,3,19,VIRGINIA AVE,VIRGINIA,-90.23900676699998,38.58837740400003
7265,31112,6,76,LAURA AVE,LALITE,-90.26161217499998,38.70193073100006
7266,265321,2,13,S VANDEVENTER AVE,,-90.26688651899997,38.613146924000034
7267,265321,4,59,NATURAL BRIDGE AVE,CHOUTEAU,-90.21774712399997,38.66097141800003
7268,266999,2,13,SUBLETTE AVE,SUBLETTE,-90.28179856099996,38.603894429000036
7269,31411,3,19,CHEROKEE ST,CHEROKEE,-90.22799257099996,38.593349931000034
7270,265321,2,39,KENTUCKY AVE,KENTUCKY,-90.25241473699998,38.627006090000066
7271,266999,2,15,MCDONALD AVE,MCDONALD,-90.24682919799994,38.59667908200004
7272,182999,4,35,S TUCKER BLVD,TUCKER,-90.19849513799994,38.62563292300007
7273,65701,3,19,S JEFFERSON AVE,JEFFERSON,-90.22654919199994,38.59024091200007
7274,91113,1,16,DEWEY AVE,DEWEY,-90.24768777699995,38.58110596500006
7275,43015,1,16,DEWEY AVE,DEWEY,-90.24768777699995,38.58110596500006
7276,65701,4,63,HADLEY ST / HEBERT ST,,-90.19545062999998,38.65355921400004
7277,265321,3,18,KEOKUK ST,KEOKUK,-90.22632582399996,38.58447391800007
7278,67701,2,15,S KINGSHIGHWAY BLVD,KINGSHIGHWAY,-90.27100969099996,38.59419439100003
7279,250000,4,36,N TUCKER BLVD,13TH,-90.19666567499996,38.63306139500003
7280,250000,4,35,LOCUST ST,LOCUST,-90.19643305999995,38.63011167600007
7281,72130,2,39,PAPIN ST,PAPIN,-90.25182125299995,38.62969034400004
7282,130000,6,76,ACME AVE / W FLORISSANT AVE,,-90.25577072099998,38.71389622400005
7283,67601,5,38,WATERMAN BLVD,WATERMAN,-90.27321376999998,38.649504368000066
7284,142320,3,25,CONNECTICUT ST,CONNECTICUT,-90.24193587599996,38.599694414000055
7285,65701,1,5,GOENER AVE,GOENER,-90.27419617599998,38.57608312700006
7286,265321,6,70,GOODFELLOW BLVD / I 70 EASTBOU,,-90.26398511299999,38.70045825700004
7287,63701,1,16,GRAVOIS AVE,GRAVOIS,-90.25587571599999,38.58898496000006
7288,64701,6,72,DAVISON AVE,DAVISON,-90.25473076299994,38.69217957700005
7289,265321,2,29,S GRAND BLVD,GRAND,-90.23934155799998,38.61934128400003
7290,130000,5,78,HODIAMONT AVE,,-90.28712686699998,38.67237097200007
7291,229999,3,21,GRAVOIS AVE,,-90.20839768899998,38.61027810000007
7292,67701,4,35,N 7TH ST,7TH,-90.19047683699995,38.630411852000066
7293,250000,4,36,N TUCKER BLVD,TUCKER,-90.19666567499996,38.63306139500003
7294,117000,6,56,LABADIE AVE,GOODFELLOW,-90.22725861099997,38.659302506000074
7295,64601,5,78,CLARA AVE,CLARA,-90.27568386199994,38.67002655300007
7296,182130,3,21,S 7TH ST,7TH,-90.20327577599994,38.606149078000044
7297,41013,5,78,BELT AVE / RIDGE AVE,,-90.27424093999997,38.66574291300003
7298,63701,5,52,N KINGSHIGHWAY BLVD,KINGSHIGHWAY,-90.25553240199997,38.67189457300003
7299,65601,6,69,N TAYLOR AVE,TAYLOR,-90.23899529299996,38.67207027300003
7300,91114,5,38,LINDELL BLVD,,-90.24443739799995,38.64014188800007
7301,91114,5,38,LINDELL BLVD,,-90.24443739799995,38.64014188800007
7302,43016,1,7,NOTTINGHAM AVE,NOTTINGHAM,-90.27769884499997,38.58558228900006
7303,229999,4,35,N 8TH ST,,-90.19172864899997,38.630253147000076
7304,229999,3,16,ALBERTA ST,ALBERTA,-90.24406737599998,38.585260953000045
7305,250000,1,16,CHIPPEWA ST,CHIPPEWA,-90.25906401999998,38.589301859000045
7306,91123,6,68,W CARTER AVE,,-90.22750505199997,38.675778491000074
7307,91113,1,17,MINNESOTA AVE,MINNESOTA,-90.23856575999997,38.573566450000044
7308,91113,2,40,S KINGSHIGHWAY BLVD,TAFT,-90.26540547599996,38.62612395700006
7309,250000,4,35,CARR ST,,-90.18525000599999,38.63401702500005
7310,229999,3,16,CHIPPEWA ST,,-90.24260408899994,38.58836340300007
7311,182999,3,24,GRAVOIS AVE,GRAVOIS,-90.22808069999996,38.60282086400008
7312,250000,4,36,I 64 WESTBOUND / S JEFFERSON A,,-90.21775286399998,38.62755368000006
7313,265321,3,31,CHOUTEAU AVE,18TH,-90.21893830799996,38.62203997700004
7314,67701,6,74,HALLS FERRY RD,HALLS FERRY,-90.23903294299998,38.720719271000064
7315,64601,4,61,N 19TH ST,19TH,-90.20502599699995,38.637391113000035
7316,250000,4,36,S 14TH ST,14TH,-90.20193776099995,38.624035380000066
7317,130000,6,69,MARGARETTA AVE,MARGARETTA,-90.23799297399995,38.673375081000074
7318,250000,4,35,WASHINGTON AVE,,-90.18740833399994,38.629486557000064
7319,142320,3,23,ALLEN AVE,ALLEN,-90.22013598699994,38.61143808400004
7320,63701,5,38,BARNES JEWISH HOSPITAL PLZ,,-90.26478726999994,38.63502499200007
7321,69702,2,15,S GRAND BLVD,,-90.24398076899996,38.59034075300008
7322,142320,5,52,HIGHLAND AVE,HIGHLAND,-90.25945181199995,38.66846482900007
7323,65701,6,69,SAN FRANCISCO AVE,SAN FRANCISCO,-90.23989090899994,38.67314042300006
7324,64701,1,1,BATES ST,BATES,-90.24308585199998,38.56272968400003
7325,265321,1,5,ULENA AVE,ULENA,-90.25936695099995,38.574325556000076
7326,65601,4,36,N 19TH ST / COLE ST,19TH,-90.20502776999996,38.637385626000025
7327,241100,2,9,LANSDOWNE AVE,LANSDOWNE,-90.31877900799998,38.592413614000066
7328,265321,5,53,DR MARTIN LUTHER KING DR / N K,,-90.26144094899996,38.66306221800005
7329,10000,6,68,LEE AVE,LEE,-90.23105563699994,38.67397716200003
7330,64701,2,14,POTOMAC ST,POTOMAC,-90.28565112799998,38.59750351900004
7331,69602,2,10,MAGNOLIA AVE,MAGNOLIA,-90.30720051399999,38.61434063000007
7332,64711,1,1,ALASKA AVE,ALASKA,-90.26643848599997,38.552137479000066
7333,142320,1,3,S GRAND BLVD,GRAND,-90.25975643699996,38.56303610800006
7334,36111,2,41,HAMPTON AVE,HAMPTON,-90.28737455399994,38.62591331700003
7335,229999,4,36,WASHINGTON AVE,WASHINGTON,-90.19995295799998,38.63212527600007
7336,241100,5,49,CABANNE AVE,CABANNE,-90.27432622299995,38.65809847300005
7337,151110,2,14,CHIPPEWA ST,CHIPPEWA,-90.28358636699994,38.592598218000035
7338,69602,4,59,N GARRISON AVE,GARRISON,-90.21982222999998,38.653757420000034
7339,31111,3,30,CALIFORNIA AVE,CALIFORNIA,-90.22944581799999,38.59498164000007
7340,31111,4,62,CARR ST,COLUMBUS SQUARE,-90.19333767599994,38.63597437300007
7341,265321,2,14,OLEATHA AVE,OLEATHA,-90.27504304699994,38.596267159000035
7342,229999,4,35,N 2ND ST,,-90.18485827299997,38.63025681100004
7343,63701,5,38,LINDELL BLVD,LINDELL,-90.24828601699994,38.64049072500006
7344,64701,3,23,ALLEN AVE,ALLEN,-90.21543856399995,38.610130678000075
7345,64601,2,27,SHAW PL,SHAW,-90.24208681499994,38.61637627400006
7346,265321,6,68,W FLORISSANT AVE,,-90.22154173399997,38.676514076000046
7347,265321,6,56,NATURAL BRIDGE AVE,,-90.22507975999997,38.664764501000036
7348,64701,2,27,BOTANICAL AVE,39TH,-90.24601898199995,38.60894615500007
7349,64701,2,14,POTOMAC ST,POTOMAC,-90.28990777899998,38.59844760200008
7350,265321,5,55,N KINGSHIGHWAY BLVD / SAINT LO,,-90.25527183399998,38.67147390500003
7351,73313,4,35,N 7TH ST,7TH,-90.19151581199998,38.62763847300005
7352,43015,5,52,LABADIE AVE,LABADIE,-90.25681170099995,38.67351457500007
7353,64601,2,14,OLEATHA AVE,OLEATHA,-90.28469451899997,38.597023970000066
7354,69702,2,15,WYOMING ST,WYOMING,-90.24885412899994,38.599476061000075
7355,265321,2,27,DETONTY ST,DETONTY,-90.24801284799997,38.616710460000036
7356,266510,4,36,S 15TH ST,15TH,-90.20374100299995,38.625174025000035
7357,266510,4,36,S 14TH ST,14TH,-90.20137717399996,38.62745536700004
7358,266510,4,35,S BROADWAY,BROADWAY,-90.19052360999996,38.622462539000026
7359,67701,3,31,OHIO AVE,OHIO,-90.22101919599999,38.62195159600003
7360,266510,4,35,N 6TH ST,6TH,-90.18920861999999,38.62909868700007
7361,130000,5,78,HAMILTON AVE,HAMILTON,-90.28394050099996,38.672008163000044
7362,91113,3,30,WYOMING ST,WYOMING,-90.22543488899998,38.59657043300007
7363,265321,5,48,N SKINKER BLVD,SKINKER,-90.29838308099994,38.659402783000075
7364,65701,4,77,JOSEPHINE BAKER BLVD,JOSEPHINE BAKER,-90.22491932399998,38.644628381000075
7365,64711,6,68,N NEWSTEAD AVE,NEWSTEAD,-90.23580486199995,38.670596800000055
7366,142320,5,50,UNION BLVD,UNION,-90.26476061299996,38.67058997200007
7367,65701,2,15,CHIPPEWA ST,,-90.25577253999995,38.58990463500004
7368,51322,2,9,NOTTINGHAM PL,NOTTINGHAM,-90.31648161899994,38.58900506600003
7369,31211,5,50,NATURAL BRIDGE AVE,,-90.27057253499999,38.685171257000036
7370,64701,2,27,BOTANICAL AVE,BOTANICAL,-90.25760206199999,38.61038213000006
7371,152200,3,23,MISSOURI AVE / RUSSELL BLVD,,-90.21975184999997,38.61095388100006
7372,65601,2,10,MANCHESTER AVE,MANCHESTER,-90.29735523499994,38.62023323300008
7373,65701,5,53,ENRIGHT AVE,,-90.25943672599999,38.65203603700007
7374,64701,4,77,OLIVE ST,OLIVE,-90.22727336799994,38.63610508200003
7375,51312,6,76,THEKLA AVE,THEKLA,-90.25383507799995,38.703671986000074
7376,69603,6,74,RIVERVIEW BLVD,RIVERVIEW,-90.23547279699994,38.722542770000075
7377,51312,2,8,CHILDRESS AVE,CHILDRESS,-90.29950653699996,38.59278034700003
7378,265321,6,66,E OBEAR AVE,OBEAR,-90.21083999899997,38.67042790900007
7379,69702,1,16,LOUISIANA AVE,LOUISIANA,-90.24331106699998,38.57875800200003
7380,265321,3,31,CHOUTEAU AVE / S COMPTON AVE,VISTA,-90.22947385099997,38.624700896000036
7381,250000,4,37,S GRAND BLVD,LINDELL,-90.23441588099996,38.633661172000075
7382,36421,1,1,S GRAND BLVD,GRAND,-90.25777393799996,38.56434074400005
7383,67701,1,6,GRAVOIS AVE,,-90.28585829399998,38.569812152000054
7384,130000,3,19,POTOMAC ST,,-90.23584575699994,38.59306037500005
7385,182130,5,78,DR MARTIN LUTHER KING DR,DR MARTIN LUTHER KING,-90.28585836499997,38.67513378000007
7386,250000,4,35,LOCUST ST,LOCUST,-90.19567586499994,38.62994770000006
7387,265321,4,35,N 10TH ST,,-90.19254774999996,38.63485471300004
7388,64701,6,74,RIVERVIEW BLVD,RIVERVIEW,-90.23733961199997,38.72312361300004
7389,67701,3,23,GEYER AVE,GEYER,-90.21507223899994,38.61170045700004
7390,250000,4,35,CARR ST,,-90.18525000599999,38.63401702500005
7391,64601,1,3,HOLLY HILLS AVE,HOLLY HILLS,-90.26216554799998,38.56427533300007
7392,91114,4,61,N 14TH ST,,-90.19597333299998,38.641239677000044
7393,241100,3,31,PARK AVE,PARK,-90.23252394699995,38.619647171000054
7394,63701,4,59,N GRAND BLVD,GRAND,-90.22687593199998,38.647288263000064
7395,265321,6,68,MARY AVE,MARY,-90.22113960999997,38.67235857400004
7396,63701,4,59,DR MARTIN LUTHER KING DR,DR MARTIN LUTHER KING,-90.22938291999998,38.64944688300005
7397,265321,6,71,UNION BLVD,,-90.23953508499994,38.69506285500006
7398,71013,2,15,S KINGSHIGHWAY BLVD,KINGSHIGHWAY,-90.27024224099995,38.59786145900006
7399,64601,6,79,HALL ST,HALL,-90.21466808999998,38.69342868600006
7400,265321,6,67,CARTER AVE / PRAIRIE AVE,,-90.21565470999997,38.66997565600008
7401,229999,3,20,S BROADWAY,BROADWAY,-90.20079289699999,38.60766674600006
7402,130000,5,57,W GARFIELD AVE,GARFIELD,-90.24037756799999,38.657294895000064
7403,265321,6,76,W FLORISSANT AVE / MIMIKA AVE,,-90.25307485999997,38.71084812500004
7404,265321,2,43,GARNER AVE,GARNER,-90.30487002599995,38.62038330200005
7405,229999,3,21,CARROLL ST,CARROLL,-90.20105735399994,38.610729132000074
7406,229999,3,20,S BROADWAY,BROADWAY,-90.19912225699994,38.60849447900006
7407,183130,4,36,OLIVE ST,OLIVE,-90.20771115199994,38.631985651000036
7408,151130,5,54,MCMILLAN AVE,,-90.25419690199999,38.65353539600005
7409,142320,6,68,FARLIN AVE,FARLIN,-90.22795533799996,38.66990331400007
7410,142320,2,44,FOREST AVE / W PARK AVE,WEST PARK,-90.30452317099997,38.628244307000045
7411,182130,6,72,RIVERVIEW BLVD,,-90.25667792199994,38.70040209300004
7412,51122,3,19,PENNSYLVANIA AVE,PENNSYLVANIA,-90.23329141599999,38.59339507800007
7413,51112,6,74,JORDAN AVE,JORDAN,-90.23028589999996,38.72207235900004
7414,72140,1,1,I 55 SOUTHBOUND / LOUGHBOROUGH,,-90.25932401999995,38.55678570300006
7415,151110,6,71,QUEENS AVE,,-90.24202734399995,38.68940360600004
7416,68701,4,36,N 17TH ST,17TH,-90.20455165299995,38.63055807600006
7417,51122,1,1,ALASKA AVE,ALASKA,-90.24952125599998,38.56940915100006
7418,91113,3,20,S 7TH ST,,-90.20188376499999,38.60799080400005
7419,31421,5,46,DELMAR BLVD,DELMAR,-90.29971197599997,38.65542898800004
7420,51112,5,50,THEODOSIA AVE,THEODOSIA,-90.28291836399995,38.67527389300005
7421,69603,4,36,N 15TH ST,17TH,-90.20210475299996,38.62918989600007
7422,69702,6,74,GARTH AVE,GARTH,-90.23275427799996,38.71254708200007
7423,64601,4,62,N 3RD ST,3RD,-90.18574088299994,38.63384260500004
7424,142320,6,70,DARBY ST / MARGARETTA AVE,,-90.27327900899996,38.690338816000065
7425,142320,4,65,N 14TH ST,14TH,-90.19783387399997,38.659576181000034
7426,51112,1,16,DUNNICA AVE,DUNNICA,-90.24877725599998,38.58749811500007
7427,69703,1,1,MICHIGAN AVE,,-90.25535746399999,38.55373990500004
7428,142320,4,64,N BROADWAY,BROADWAY,-90.18552757799995,38.638273938000054
7429,69702,4,60,BENTON ST,BENTON,-90.20755039199997,38.64949319400006
7430,65701,2,15,MIAMI ST,MIAMI,-90.25485359599998,38.59284086900004
7431,64601,2,27,S GRAND BLVD,GRAND,-90.24094250099995,38.61165624300003
7432,265321,4,35,N 9TH ST,,-90.19234458399995,38.63299793900006
7433,250000,4,36,I 64 EASTBOUND / S JEFFERSON A,,-90.21797579799994,38.62702974700005
7434,51322,2,14,POTOMAC ST,POTOMAC,-90.27421893899998,38.59719095300005
7435,69702,2,8,HIGH CIR,HIGH,-90.30432791099997,38.57886163000006
7436,83000,3,30,IOWA AVE,IOWA,-90.22746063599999,38.59893118100007
7437,250000,4,36,N TUCKER BLVD,,-90.19666567499996,38.63306139500003
7438,115100,2,15,S KINGSHIGHWAY BLVD,KINGSHIGHWAY,-90.26962218199998,38.60268484900007
7439,266999,2,15,S KINGSHIGHWAY BLVD,KINGSHIGHWAY,-90.26962218199998,38.60268484900007
7440,266999,5,54,MARCUS AVE,,-90.25347393599998,38.660233891000075
7441,72113,1,6,HAMPSHIRE DR,HAMPSHIRE,-90.29373778999997,38.56643971900007
7442,64701,5,47,WASHINGTON TER,WASHINGTON,-90.27486740099994,38.651459905000024
7443,229999,4,35,N 9TH ST,,-90.19403168599996,38.62746110200004
7444,266510,4,36,N 17TH ST,,-90.20431878599999,38.63125769700008
7445,265321,5,78,DR MARTIN LUTHER KING DR / HAM,,-90.28252717299995,38.673743700000045
7446,65701,5,47,PERSHING AVE,PERSHING,-90.27777727199998,38.64829394000003
7447,64701,2,44,WEST PARK AVE,WEST PARK,-90.30486705699997,38.628195455000025
7448,229999,3,16,DUNNICA AVE,,-90.24287385399998,38.58747431100005
7449,229999,4,59,DR MARTIN LUTHER KING DR,DR MARTIN LUTHER KING,-90.22074753699997,38.64118336100006
7450,71013,5,50,NORTHLAND AVE,,-90.26582603599996,38.672547192000025
7451,64701,2,41,MANCHESTER AVE,MANCHESTER,-90.28657661899996,38.62290507700004
7452,69602,4,59,ST LOUIS AVE,ST LOUIS,-90.21984889599997,38.65410346800007
7453,229999,3,16,S GRAND BLVD,GRAND,-90.24399939099999,38.581647144000044
7454,250000,4,36,CLARK AVE,CLARK,-90.19950212799995,38.62657461800006
7455,64701,2,41,MANCHESTER AVE,,-90.28657661899996,38.62290507700004
7456,64601,5,38,S KINGSHIGHWAY BLVD,KINGSHIGHWAY,-90.26548417799995,38.63624283200005
7457,51212,6,72,GENEVIEVE AVE,GENEVIEVE,-90.24594493999996,38.69912439600006
7458,142320,3,21,LAMI ST,LAMI,-90.20711027299996,38.60362149800005
7459,51212,6,74,NASSAU DR,NASSAU,-90.23235327399999,38.72290361800003
7460,229999,1,16,S GRAND BLVD,GRAND,-90.24404940899996,38.58046649800008
7461,64701,5,47,PERSHING AVE,PERSHING,-90.27588983299995,38.64810636400006
7462,142320,3,19,PENNSYLVANIA AVE,PENNSYLVANIA,-90.23463703499993,38.590174406000074
7463,142320,5,38,WATERMAN BLVD,WATERMAN,-90.27340619599994,38.648777074000066
7464,250000,4,36,N TUCKER BLVD,TUCKER,-90.19666567499996,38.63306139500003
7465,229999,3,24,GRAVOIS AVE,,-90.22343226799995,38.60508634800004
7466,142320,5,47,PERSHING AVE,PERSHING,-90.27777727199998,38.64829394000003
7467,73413,1,7,ITASKA ST,ITASKA,-90.28403203599999,38.58444908700005
7468,142320,3,19,MINNESOTA AVE,MINNESOTA,-90.23520651399997,38.59306167700004
7469,265321,4,35,I 55 NORTHBOUND / POPLAR STREE,,-90.18550467799997,38.61907442000006
7470,265321,2,11,WATSON RD,WATSON,-90.29116456799994,38.60813751000006
7471,64701,1,6,EICHELBERGER ST,EICHELBERGER,-90.28246258799999,38.58110436700008
7472,64701,5,48,N SKINKER BLVD,SKINKER,-90.29966710999997,38.65808420700006
7473,51312,4,36,WASHINGTON AVE,,-90.20612442199996,38.63340680700003
7474,64711,5,48,ENRIGHT AVE / N SKINKER BLVD,,-90.29951503899997,38.65660664600006
7475,182400,5,50,MAFFITT AVE,MAFFITT,-90.27461142799996,38.67738076100005
7476,51312,4,61,N 16TH ST,16TH,-90.20058029799998,38.63658350400004
7477,142320,3,19,MICHIGAN AVE,MICHIGAN,-90.23563551799998,38.59343060100008
7478,52322,4,64,N BROADWAY,BROADWAY,-90.20129974099996,38.670988812000076
7479,63701,6,69,N KINGSHIGHWAY BLVD,KINGSHIGHWAY,-90.25092165499996,38.67689885800007
7480,64701,2,44,NASHVILLE AVE,NASHVILLE,-90.30404846499994,38.62774100900003
7481,182250,4,36,LOCUST ST,,-90.19831405799994,38.63050371600008
7482,250000,4,64,N BROADWAY,,-90.20236757499998,38.67160936100004
7483,65701,1,16,S GRAND BLVD,GRAND,-90.24605350399997,38.57789461800007
7484,250000,4,36,CLARK AVE,MARKET,-90.20191687599998,38.625951979000035
7485,142320,5,78,HODIAMONT AVE,HODIAMONT,-90.28682821199999,38.67362805100004
7486,31112,1,1,LOUISIANA AVE,LOUISIANA,-90.25041019499997,38.56875174700008
7487,142320,5,47,PERSHING AVE,PERSHING,-90.27487610099996,38.64800831000008
7488,51212,1,16,MERAMEC ST,MERAMEC,-90.25505495399995,38.58681669900005
7489,142320,5,78,DR MARTIN LUTHER KING DR,DR MARTIN LUTHER KING,-90.26937965699994,38.666175520000024
7490,64701,4,36,N 14TH ST / ST CHARLES ST,,-90.19976677599999,38.631943568000054
7491,91113,3,25,ARKANSAS AVE,ARKANSAS,-90.23935955999997,38.60653156800004
7492,52312,2,15,GRAVOIS AVE,GRAVOIS,-90.25027468899998,38.59303987900006
7493,142320,5,52,LEXINGTON AVE,,-90.25338043699998,38.675036857000066
7494,265321,3,20,S 7TH ST,,-90.20263605699995,38.606152946000066
7495,69711,4,64,N BROADWAY,BROADWAY,-90.19215831099996,38.65706535600003
7496,91114,5,50,HAMILTON AVE,SELBER,-90.27517388399997,38.68402417000004
7497,65701,3,25,MICHIGAN AVE,MICHIGAN,-90.23473525199995,38.600944190000064
7498,265321,1,2,E DAVIS ST,WATER,-90.25630091899995,38.53892961500003
7499,64711,6,74,SELLS AVE,SELLS,-90.23700495599996,38.715066454000066
7500,42011,4,77,FRANKLIN AVE,FRANKLIN,-90.22688769999996,38.640774985000064
7501,241100,2,29,FOLSOM AVE,FOLSOM,-90.24260477599995,38.620499049000045
7502,130000,4,65,N 22ND ST,22ND,-90.20515391199996,38.65701096500004
7503,64701,3,22,S TUCKER BLVD,ANN,-90.20697131199995,38.61146077800004
7504,142320,5,50,UNION BLVD,UNION,-90.26217423299994,38.67431093000005
7505,41013,1,7,S KINGSHIGHWAY BLVD,LIERMANN,-90.27450641499996,38.59041453100008
7506,43201,6,74,N BROADWAY,,-90.22869913199997,38.71947657900006
7507,265321,4,36,S JEFFERSON AVE / WALNUT PL,,-90.21633261399995,38.62988702200005
7508,142320,6,66,E PRAIRIE AVE,PRAIRIE,-90.20941237799997,38.673884204000046
7509,265321,5,48,N SKINKER PKWY,,-90.29451523799997,38.66276802700003
7510,142320,5,48,PAGE BLVD,PAGE,-90.27596500999994,38.66264335400007
7511,142320,5,47,BELT AVE,BELT,-90.27805611899998,38.649274760000026
